step,train_loss,val_loss,lr,temperature,grad_norm,sec_per_step
2995,2.4426,4.5849,9.501e-05,0.0673,5.200,0.024
2996,2.4538,4.5849,9.483e-05,0.0673,5.729,0.024
2997,2.7276,4.5849,9.465e-05,0.0673,5.480,0.030
2998,2.3378,4.5849,9.448e-05,0.0673,5.454,0.024
2999,2.4029,4.5849,9.430e-05,0.0673,5.290,0.030
3000,2.4634,4.6100,9.413e-05,0.0673,5.349,0.024
3001,2.5213,4.6100,9.395e-05,0.0673,5.294,0.924
3002,2.2583,4.6100,9.378e-05,0.0673,4.935,0.035
3003,2.2847,4.6100,9.360e-05,0.0673,5.615,0.040
3004,2.3820,4.6100,9.343e-05,0.0673,5.403,0.024
3005,2.3597,4.6100,9.325e-05,0.0673,5.594,0.025
3006,2.4254,4.6100,9.308e-05,0.0673,5.787,0.024
3007,2.4570,4.6100,9.290e-05,0.0673,5.842,0.030
3008,2.3896,4.6100,9.273e-05,0.0673,5.931,0.025
3009,2.7668,4.6100,9.255e-05,0.0673,6.060,0.030
3010,2.4435,4.6100,9.238e-05,0.0673,5.034,0.025
3011,2.7678,4.6100,9.221e-05,0.0673,5.975,0.036
3012,2.3339,4.6100,9.203e-05,0.0673,5.426,0.024
3013,2.4758,4.6100,9.186e-05,0.0673,5.417,0.036
3014,2.1300,4.6100,9.168e-05,0.0673,5.029,0.024
3015,2.4224,4.6100,9.151e-05,0.0673,5.394,0.030
3016,2.5875,4.6100,9.134e-05,0.0673,5.895,0.024
3017,2.2312,4.6100,9.116e-05,0.0673,5.855,0.031
3018,2.4201,4.6100,9.099e-05,0.0673,5.454,0.024
3019,2.3658,4.6100,9.082e-05,0.0673,5.722,0.036
3020,2.3463,4.6100,9.064e-05,0.0673,5.701,0.030
3021,2.5013,4.6100,9.047e-05,0.0673,5.499,0.036
3022,2.4776,4.6100,9.030e-05,0.0673,5.181,0.024
3023,2.3622,4.6100,9.013e-05,0.0673,5.114,0.030
3024,2.3784,4.6100,8.995e-05,0.0673,6.381,0.025
3025,2.2672,4.6100,8.978e-05,0.0673,5.962,0.030
3026,2.4623,4.6100,8.961e-05,0.0673,5.088,0.030
3027,2.5402,4.6100,8.944e-05,0.0673,5.507,0.025
3028,2.2444,4.6100,8.926e-05,0.0673,5.417,0.044
3029,2.4148,4.6100,8.909e-05,0.0673,6.312,0.022
3030,2.4811,4.6100,8.892e-05,0.0673,5.367,0.030
3031,2.5123,4.6100,8.875e-05,0.0673,5.516,0.030
3032,2.4755,4.6100,8.858e-05,0.0672,5.877,0.031
3033,2.1638,4.6100,8.841e-05,0.0672,5.207,0.024
3034,2.2241,4.6100,8.824e-05,0.0672,5.521,0.030
3035,2.5042,4.6100,8.806e-05,0.0672,5.544,0.024
3036,2.2890,4.6100,8.789e-05,0.0672,5.333,0.036
3037,2.4626,4.6100,8.772e-05,0.0672,5.268,0.024
3038,2.2687,4.6100,8.755e-05,0.0672,5.352,0.037
3039,2.4854,4.6100,8.738e-05,0.0672,5.341,0.024
3040,2.4426,4.6100,8.721e-05,0.0672,5.348,0.030
3041,2.3746,4.6100,8.704e-05,0.0672,5.188,0.025
3042,2.1764,4.6100,8.687e-05,0.0672,4.924,0.091
3043,2.5689,4.6100,8.670e-05,0.0672,5.808,0.025
3044,2.1842,4.6100,8.653e-05,0.0672,5.531,0.036
3045,2.2327,4.6100,8.636e-05,0.0672,5.145,0.024
3046,2.2624,4.6100,8.619e-05,0.0672,5.331,0.037
3047,2.3227,4.6100,8.602e-05,0.0672,5.217,0.024
3048,2.2549,4.6100,8.585e-05,0.0672,5.567,0.036
3049,2.5452,4.6100,8.568e-05,0.0672,5.992,0.025
3050,2.4901,4.6100,8.552e-05,0.0672,5.274,0.036
3051,2.4691,4.6100,8.535e-05,0.0672,5.829,0.024
3052,2.2529,4.6100,8.518e-05,0.0672,5.735,0.036
3053,2.2155,4.6100,8.501e-05,0.0672,5.351,0.025
3054,2.4485,4.6100,8.484e-05,0.0672,5.333,0.043
3055,1.9730,4.6100,8.467e-05,0.0672,5.254,0.023
3056,2.3490,4.6100,8.450e-05,0.0671,5.304,0.024
3057,2.3675,4.6100,8.434e-05,0.0671,5.480,0.025
3058,2.3988,4.6100,8.417e-05,0.0671,5.366,0.036
3059,2.2862,4.6100,8.400e-05,0.0671,5.342,0.025
3060,2.0619,4.6100,8.383e-05,0.0671,4.998,0.039
3061,2.3483,4.6100,8.366e-05,0.0671,5.254,0.022
3062,2.3103,4.6100,8.350e-05,0.0671,5.928,0.048
3063,2.1249,4.6100,8.333e-05,0.0671,5.090,0.025
3064,2.4992,4.6100,8.316e-05,0.0671,5.578,0.030
3065,2.2349,4.6100,8.300e-05,0.0671,5.275,0.025
3066,2.4907,4.6100,8.283e-05,0.0671,7.040,0.030
3067,2.0898,4.6100,8.266e-05,0.0671,5.671,0.024
3068,2.1696,4.6100,8.250e-05,0.0671,5.109,0.036
3069,2.0202,4.6100,8.233e-05,0.0671,5.054,0.025
3070,2.3438,4.6100,8.216e-05,0.0671,6.099,0.042
3071,2.2981,4.6100,8.200e-05,0.0671,6.246,0.024
3072,2.4021,4.6100,8.183e-05,0.0671,5.622,0.030
3073,2.1941,4.6100,8.166e-05,0.0671,5.150,0.025
3074,2.3688,4.6100,8.150e-05,0.0671,4.997,0.043
3075,2.2281,4.6100,8.133e-05,0.0671,5.298,0.024
3076,2.5648,4.6100,8.117e-05,0.0671,6.010,0.042
3077,2.4547,4.6100,8.100e-05,0.0671,5.464,0.025
3078,2.4328,4.6100,8.084e-05,0.0671,5.646,0.036
3079,2.4268,4.6100,8.067e-05,0.0671,5.549,0.024
3080,2.5503,4.6100,8.051e-05,0.0671,5.975,0.048
3081,2.7279,4.6100,8.034e-05,0.0671,5.690,0.024
3082,2.3250,4.6100,8.018e-05,0.0671,5.336,0.036
3083,2.3581,4.6100,8.001e-05,0.0671,6.067,0.025
3084,2.2017,4.6100,7.985e-05,0.0671,5.724,0.042
3085,2.2295,4.6100,7.968e-05,0.0671,5.469,0.024
3086,2.2277,4.6100,7.952e-05,0.0671,5.263,0.030
3087,2.2912,4.6100,7.935e-05,0.0671,5.758,0.025
3088,2.0523,4.6100,7.919e-05,0.0671,5.555,0.036
3089,2.3967,4.6100,7.903e-05,0.0671,6.327,0.024
3090,2.3918,4.6100,7.886e-05,0.0670,5.601,0.043
3091,2.3745,4.6100,7.870e-05,0.0670,5.424,0.025
3092,2.4833,4.6100,7.854e-05,0.0670,5.564,0.030
3093,2.2073,4.6100,7.837e-05,0.0670,5.543,0.024
3094,2.1655,4.6100,7.821e-05,0.0670,6.068,0.034
3095,2.4069,4.6100,7.805e-05,0.0670,5.567,0.037
3096,2.1634,4.6100,7.788e-05,0.0670,5.208,0.044
3097,2.2883,4.6100,7.772e-05,0.0670,5.457,0.109
3098,2.3604,4.6100,7.756e-05,0.0670,5.399,0.103
3099,2.0278,4.6100,7.740e-05,0.0670,5.044,0.093
3100,2.2684,4.6100,7.723e-05,0.0670,5.823,0.163
3101,2.3942,4.6100,7.707e-05,0.0670,5.862,0.093
3102,2.4780,4.6100,7.691e-05,0.0670,5.585,0.162
3103,2.2220,4.6100,7.675e-05,0.0670,5.287,0.093
3104,2.1935,4.6100,7.659e-05,0.0670,5.199,0.171
3105,2.3326,4.6100,7.643e-05,0.0670,5.421,0.097
3106,2.3763,4.6100,7.626e-05,0.0670,5.662,0.164
3107,2.0170,4.6100,7.610e-05,0.0670,5.840,0.103
3108,2.3409,4.6100,7.594e-05,0.0670,5.438,0.128
3109,2.7308,4.6100,7.578e-05,0.0670,5.931,0.049
3110,2.1976,4.6100,7.562e-05,0.0670,4.995,0.088
3111,2.2952,4.6100,7.546e-05,0.0670,5.761,0.051
3112,2.3311,4.6100,7.530e-05,0.0670,5.952,0.085
3113,2.4199,4.6100,7.514e-05,0.0670,5.798,0.050
3114,2.2864,4.6100,7.498e-05,0.0670,5.713,0.084
3115,2.6394,4.6100,7.482e-05,0.0670,5.908,0.055
3116,2.4279,4.6100,7.466e-05,0.0670,5.772,0.100
3117,2.3432,4.6100,7.450e-05,0.0670,5.875,0.051
3118,2.0581,4.6100,7.434e-05,0.0670,5.252,0.086
3119,2.1507,4.6100,7.418e-05,0.0670,5.402,0.056
3120,2.4565,4.6100,7.402e-05,0.0670,5.141,0.077
3121,2.5831,4.6100,7.386e-05,0.0670,6.059,0.048
3122,2.2883,4.6100,7.370e-05,0.0670,5.161,0.079
3123,2.3732,4.6100,7.354e-05,0.0670,5.425,0.044
3124,2.4033,4.6100,7.338e-05,0.0670,5.726,0.080
3125,2.4561,4.6100,7.322e-05,0.0670,5.649,0.043
3126,2.3929,4.6100,7.306e-05,0.0669,5.880,0.097
3127,2.3537,4.6100,7.291e-05,0.0669,5.463,0.036
3128,2.2919,4.6100,7.275e-05,0.0669,5.233,0.093
3129,2.2411,4.6100,7.259e-05,0.0669,5.363,0.054
3130,2.2981,4.6100,7.243e-05,0.0669,5.674,0.093
3131,2.2398,4.6100,7.227e-05,0.0669,5.695,0.047
3132,2.3242,4.6100,7.212e-05,0.0669,5.071,0.110
3133,2.3495,4.6100,7.196e-05,0.0669,5.212,0.083
3134,2.4727,4.6100,7.180e-05,0.0669,6.000,0.143
3135,2.1559,4.6100,7.164e-05,0.0669,5.810,0.091
3136,2.2663,4.6100,7.149e-05,0.0669,5.223,0.169
3137,2.6015,4.6100,7.133e-05,0.0669,6.077,0.088
3138,2.3152,4.6100,7.117e-05,0.0669,5.586,0.195
3139,2.5443,4.6100,7.102e-05,0.0669,5.748,0.097
3140,2.2460,4.6100,7.086e-05,0.0669,5.422,0.165
3141,2.2551,4.6100,7.070e-05,0.0669,5.834,0.089
3142,2.3414,4.6100,7.055e-05,0.0669,5.527,0.165
3143,2.1780,4.6100,7.039e-05,0.0669,6.193,0.090
3144,2.2700,4.6100,7.023e-05,0.0669,5.702,0.194
3145,2.4615,4.6100,7.008e-05,0.0669,6.580,0.075
3146,2.4774,4.6100,6.992e-05,0.0669,6.007,0.179
3147,2.3563,4.6100,6.977e-05,0.0669,5.732,0.081
3148,2.3362,4.6100,6.961e-05,0.0669,6.360,0.179
3149,2.0080,4.6100,6.946e-05,0.0669,5.173,0.089
3150,2.3042,4.6100,6.930e-05,0.0669,5.725,0.161
3151,2.1792,4.6100,6.915e-05,0.0669,5.743,0.090
3152,2.4919,4.6100,6.899e-05,0.0669,6.238,0.172
3153,2.2889,4.6100,6.884e-05,0.0669,5.543,0.087
3154,2.3812,4.6100,6.868e-05,0.0669,5.269,0.171
3155,2.3116,4.6100,6.853e-05,0.0669,5.407,0.090
3156,2.3008,4.6100,6.837e-05,0.0669,5.650,0.182
3157,2.4749,4.6100,6.822e-05,0.0669,5.820,0.088
3158,2.3056,4.6100,6.807e-05,0.0669,5.524,0.182
3159,2.4453,4.6100,6.791e-05,0.0669,6.037,0.089
3160,2.3343,4.6100,6.776e-05,0.0669,5.463,0.177
3161,2.2180,4.6100,6.760e-05,0.0669,6.106,0.093
3162,2.6488,4.6100,6.745e-05,0.0669,5.882,0.172
3163,2.3222,4.6100,6.730e-05,0.0669,5.812,0.087
3164,2.3174,4.6100,6.714e-05,0.0669,6.212,0.168
3165,2.2806,4.6100,6.699e-05,0.0669,5.561,0.079
3166,2.3933,4.6100,6.684e-05,0.0669,5.346,0.191
3167,2.0813,4.6100,6.669e-05,0.0669,5.575,0.089
3168,2.4744,4.6100,6.653e-05,0.0668,5.474,0.182
3169,1.9951,4.6100,6.638e-05,0.0668,5.723,0.090
3170,2.1924,4.6100,6.623e-05,0.0668,6.236,0.173
3171,2.4045,4.6100,6.608e-05,0.0668,6.220,0.092
3172,2.1890,4.6100,6.593e-05,0.0668,5.493,0.194
3173,2.5264,4.6100,6.577e-05,0.0668,5.577,0.082
3174,2.3253,4.6100,6.562e-05,0.0668,6.147,0.173
3175,2.0504,4.6100,6.547e-05,0.0668,5.444,0.077
3176,2.4307,4.6100,6.532e-05,0.0668,6.181,0.168
3177,2.4936,4.6100,6.517e-05,0.0668,5.767,0.086
3178,2.3327,4.6100,6.502e-05,0.0668,5.381,0.150
3179,2.3740,4.6100,6.487e-05,0.0668,5.564,0.092
3180,2.3450,4.6100,6.472e-05,0.0668,5.116,0.169
3181,2.3276,4.6100,6.456e-05,0.0668,5.803,0.091
3182,2.3162,4.6100,6.441e-05,0.0668,5.725,0.165
3183,2.4486,4.6100,6.426e-05,0.0668,5.642,0.083
3184,2.2864,4.6100,6.411e-05,0.0668,5.589,0.186
3185,2.4163,4.6100,6.396e-05,0.0668,5.186,0.092
3186,2.3148,4.6100,6.381e-05,0.0668,5.603,0.166
3187,2.2695,4.6100,6.366e-05,0.0668,5.806,0.078
3188,2.2302,4.6100,6.351e-05,0.0668,5.847,0.196
3189,2.4416,4.6100,6.337e-05,0.0668,5.798,0.075
3190,2.2981,4.6100,6.322e-05,0.0668,5.556,0.172
3191,2.2767,4.6100,6.307e-05,0.0668,5.545,0.090
3192,2.1350,4.6100,6.292e-05,0.0668,5.505,0.165
3193,2.2753,4.6100,6.277e-05,0.0668,5.771,0.085
3194,2.3713,4.6100,6.262e-05,0.0668,5.525,0.188
3195,2.4384,4.6100,6.247e-05,0.0668,5.431,0.090
3196,2.5879,4.6100,6.232e-05,0.0668,6.212,0.175
3197,2.6608,4.6100,6.218e-05,0.0668,5.662,0.087
3198,2.4307,4.6100,6.203e-05,0.0668,5.567,0.181
3199,2.0942,4.6100,6.188e-05,0.0668,5.072,0.086
3200,2.2581,4.6717,6.173e-05,0.0668,5.659,0.163
3201,2.2184,4.6717,6.158e-05,0.0668,5.047,2.739
3202,2.0639,4.6717,6.144e-05,0.0668,5.246,0.098
3203,2.4495,4.6717,6.129e-05,0.0668,6.099,0.089
3204,2.3704,4.6717,6.114e-05,0.0668,5.512,0.098
3205,2.3856,4.6717,6.100e-05,0.0668,5.289,0.092
3206,2.6413,4.6717,6.085e-05,0.0668,5.922,0.092
3207,2.5528,4.6717,6.070e-05,0.0668,5.538,0.093
3208,2.4119,4.6717,6.056e-05,0.0668,5.897,0.093
3209,2.5920,4.6717,6.041e-05,0.0668,6.096,0.138
3210,2.1630,4.6717,6.026e-05,0.0668,5.990,0.090
3211,2.4161,4.6717,6.012e-05,0.0668,5.858,0.154
3212,2.3865,4.6717,5.997e-05,0.0668,6.002,0.086
3213,2.0007,4.6717,5.983e-05,0.0668,5.134,0.149
3214,2.3044,4.6717,5.968e-05,0.0668,5.351,0.093
3215,2.4551,4.6717,5.953e-05,0.0668,5.980,0.155
3216,2.2107,4.6717,5.939e-05,0.0668,5.844,0.090
3217,2.3854,4.6717,5.924e-05,0.0668,5.844,0.166
3218,2.5782,4.6717,5.910e-05,0.0668,5.626,0.103
3219,2.1421,4.6717,5.895e-05,0.0668,5.752,0.176
3220,2.4271,4.6717,5.881e-05,0.0667,5.318,0.073
3221,2.4294,4.6717,5.867e-05,0.0667,5.734,0.172
3222,2.4563,4.6717,5.852e-05,0.0667,6.009,0.079
3223,2.4742,4.6717,5.838e-05,0.0667,5.084,0.177
3224,2.1787,4.6717,5.823e-05,0.0667,5.187,0.090
3225,2.2029,4.6717,5.809e-05,0.0667,5.156,0.181
3226,2.4267,4.6717,5.795e-05,0.0667,5.981,0.086
3227,2.2011,4.6717,5.780e-05,0.0667,5.699,0.163
3228,2.1727,4.6717,5.766e-05,0.0667,5.999,0.083
3229,2.4391,4.6717,5.751e-05,0.0667,5.864,0.160
3230,2.5289,4.6717,5.737e-05,0.0667,6.036,0.079
3231,2.2089,4.6717,5.723e-05,0.0667,5.418,0.185
3232,2.1032,4.6717,5.709e-05,0.0667,5.304,0.072
3233,2.3796,4.6717,5.694e-05,0.0667,5.740,0.184
3234,2.4646,4.6717,5.680e-05,0.0667,5.111,0.079
3235,2.1252,4.6717,5.666e-05,0.0667,5.337,0.167
3236,2.3503,4.6717,5.652e-05,0.0667,6.033,0.082
3237,2.2615,4.6717,5.637e-05,0.0667,6.378,0.196
3238,2.3291,4.6717,5.623e-05,0.0667,5.507,0.083
3239,2.4261,4.6717,5.609e-05,0.0667,5.783,0.184
3240,2.3385,4.6717,5.595e-05,0.0667,5.351,0.096
3241,2.2331,4.6717,5.581e-05,0.0667,5.412,0.176
3242,2.1951,4.6717,5.567e-05,0.0667,5.438,0.085
3243,2.4092,4.6717,5.553e-05,0.0667,6.220,0.164
3244,2.4904,4.6717,5.538e-05,0.0667,5.938,0.086
3245,2.2861,4.6717,5.524e-05,0.0667,5.316,0.163
3246,2.5767,4.6717,5.510e-05,0.0667,5.633,0.077
3247,2.4911,4.6717,5.496e-05,0.0667,5.772,0.171
3248,2.4008,4.6717,5.482e-05,0.0667,5.214,0.081
3249,2.3730,4.6717,5.468e-05,0.0667,6.207,0.190
3250,2.2574,4.6717,5.454e-05,0.0667,5.370,0.085
3251,2.3324,4.6717,5.440e-05,0.0667,6.193,0.162
3252,2.2506,4.6717,5.426e-05,0.0667,5.525,0.087
3253,2.3082,4.6717,5.412e-05,0.0667,5.285,0.154
3254,2.2298,4.6717,5.398e-05,0.0667,5.528,0.086
3255,2.3016,4.6717,5.384e-05,0.0667,5.095,0.172
3256,2.3564,4.6717,5.371e-05,0.0667,5.825,0.086
3257,2.6824,4.6717,5.357e-05,0.0667,5.782,0.162
3258,2.1928,4.6717,5.343e-05,0.0667,5.094,0.085
3259,2.5078,4.6717,5.329e-05,0.0667,5.353,0.163
3260,2.2331,4.6717,5.315e-05,0.0667,5.680,0.080
3261,2.2402,4.6717,5.301e-05,0.0667,5.098,0.181
3262,2.3085,4.6717,5.287e-05,0.0667,5.279,0.085
3263,2.1393,4.6717,5.274e-05,0.0667,5.226,0.152
3264,2.5401,4.6717,5.260e-05,0.0667,5.551,0.086
3265,2.3329,4.6717,5.246e-05,0.0667,5.353,0.139
3266,2.6131,4.6717,5.232e-05,0.0667,5.898,0.081
3267,2.2452,4.6717,5.219e-05,0.0666,5.295,0.162
3268,2.1412,4.6717,5.205e-05,0.0666,5.739,0.082
3269,2.3591,4.6717,5.191e-05,0.0666,5.625,0.159
3270,2.3454,4.6717,5.178e-05,0.0666,5.447,0.085
3271,2.3365,4.6717,5.164e-05,0.0666,5.544,0.170
3272,2.1457,4.6717,5.150e-05,0.0666,5.802,0.084
3273,2.3563,4.6717,5.137e-05,0.0666,6.209,0.163
3274,2.5722,4.6717,5.123e-05,0.0666,6.305,0.081
3275,2.3052,4.6717,5.109e-05,0.0666,5.653,0.169
3276,2.3714,4.6717,5.096e-05,0.0666,5.549,0.365
3277,2.2558,4.6717,5.082e-05,0.0666,5.149,0.091
3278,2.3485,4.6717,5.069e-05,0.0666,5.782,0.153
3279,2.2631,4.6717,5.055e-05,0.0666,5.967,0.077
3280,2.2063,4.6717,5.042e-05,0.0666,5.219,0.166
3281,2.2542,4.6717,5.028e-05,0.0666,5.247,0.081
3282,2.1396,4.6717,5.015e-05,0.0666,5.152,0.157
3283,2.2458,4.6717,5.001e-05,0.0666,5.710,0.086
3284,2.3100,4.6717,4.988e-05,0.0666,5.980,0.157
3285,2.1979,4.6717,4.974e-05,0.0666,5.812,0.084
3286,2.3368,4.6717,4.961e-05,0.0666,5.081,0.150
3287,2.1890,4.6717,4.947e-05,0.0666,5.194,0.091
3288,2.2205,4.6717,4.934e-05,0.0666,5.691,0.178
3289,2.4101,4.6717,4.921e-05,0.0666,5.941,0.081
3290,2.3655,4.6717,4.907e-05,0.0666,5.673,0.167
3291,2.2070,4.6717,4.894e-05,0.0666,5.533,0.085
3292,2.0373,4.6717,4.881e-05,0.0666,5.350,0.157
3293,2.2893,4.6717,4.867e-05,0.0666,5.377,0.078
3294,2.3112,4.6717,4.854e-05,0.0666,5.951,0.159
3295,2.3240,4.6717,4.841e-05,0.0666,5.680,0.072
3296,2.4007,4.6717,4.827e-05,0.0666,5.639,0.166
3297,2.4700,4.6717,4.814e-05,0.0666,6.046,0.091
3298,2.4423,4.6717,4.801e-05,0.0666,5.200,0.158
3299,2.1261,4.6717,4.788e-05,0.0666,5.416,0.092
3300,2.0396,4.6717,4.775e-05,0.0666,5.057,0.162
3301,2.3048,4.6717,4.761e-05,0.0666,5.731,0.089
3302,2.1164,4.6717,4.748e-05,0.0666,5.969,0.158
3303,2.3677,4.6717,4.735e-05,0.0666,5.642,0.094
3304,2.2755,4.6717,4.722e-05,0.0666,5.539,0.151
3305,2.1666,4.6717,4.709e-05,0.0666,6.105,0.079
3306,2.2931,4.6717,4.696e-05,0.0666,6.632,0.155
3307,2.3796,4.6717,4.683e-05,0.0666,5.575,0.078
3308,2.1638,4.6717,4.670e-05,0.0666,6.623,0.160
3309,2.1002,4.6717,4.657e-05,0.0666,5.079,0.085
3310,2.1893,4.6717,4.643e-05,0.0666,5.572,0.156
3311,2.1173,4.6717,4.630e-05,0.0666,5.218,0.081
3312,2.1528,4.6717,4.617e-05,0.0665,5.599,0.155
3313,2.0888,4.6717,4.604e-05,0.0665,5.248,0.089
3314,2.0558,4.6717,4.592e-05,0.0665,4.998,0.166
3315,2.2380,4.6717,4.579e-05,0.0665,5.449,0.086
3316,2.1751,4.6717,4.566e-05,0.0665,5.835,0.152
3317,2.0429,4.6717,4.553e-05,0.0665,5.280,0.089
3318,2.5221,4.6717,4.540e-05,0.0665,6.219,0.168
3319,2.2493,4.6717,4.527e-05,0.0665,5.458,0.079
3320,2.2388,4.6717,4.514e-05,0.0665,5.463,0.172
3321,2.1597,4.6717,4.501e-05,0.0665,5.468,0.089
3322,2.3888,4.6717,4.488e-05,0.0665,5.918,0.150
3323,2.4680,4.6717,4.476e-05,0.0665,5.699,0.086
3324,2.2120,4.6717,4.463e-05,0.0665,5.210,0.151
3325,2.2420,4.6717,4.450e-05,0.0665,5.934,0.086
3326,2.1327,4.6717,4.437e-05,0.0665,5.449,0.162
3327,2.4658,4.6717,4.424e-05,0.0665,6.450,0.083
3328,2.1795,4.6717,4.412e-05,0.0665,5.744,0.164
3329,2.1846,4.6717,4.399e-05,0.0665,6.063,0.089
3330,2.3756,4.6717,4.386e-05,0.0665,5.609,0.153
3331,1.9697,4.6717,4.374e-05,0.0665,5.916,0.087
3332,2.4573,4.6717,4.361e-05,0.0665,5.580,0.159
3333,2.2258,4.6717,4.348e-05,0.0665,5.769,0.078
3334,2.4614,4.6717,4.336e-05,0.0665,6.545,0.162
3335,2.1867,4.6717,4.323e-05,0.0665,5.608,0.084
3336,2.4692,4.6717,4.310e-05,0.0665,5.988,0.168
3337,2.1705,4.6717,4.298e-05,0.0665,5.205,0.090
3338,2.3186,4.6717,4.285e-05,0.0665,5.628,0.158
3339,2.3593,4.6717,4.273e-05,0.0665,5.697,0.089
3340,2.3932,4.6717,4.260e-05,0.0665,5.701,0.155
3341,2.1812,4.6717,4.248e-05,0.0665,5.760,0.084
3342,2.2250,4.6717,4.235e-05,0.0665,6.144,0.159
3343,2.4800,4.6717,4.223e-05,0.0665,6.076,0.086
3344,2.1272,4.6717,4.210e-05,0.0665,6.325,0.157
3345,2.8483,4.6717,4.198e-05,0.0665,6.662,0.090
3346,2.5271,4.6717,4.185e-05,0.0665,6.111,0.154
3347,2.3956,4.6717,4.173e-05,0.0665,5.885,0.079
3348,2.3868,4.6717,4.160e-05,0.0665,6.070,0.170
3349,2.0771,4.6717,4.148e-05,0.0665,5.321,0.092
3350,2.2259,4.6717,4.136e-05,0.0665,5.897,0.154
3351,2.1996,4.6717,4.123e-05,0.0665,5.479,0.088
3352,2.2417,4.6717,4.111e-05,0.0665,5.650,0.157
3353,2.0164,4.6717,4.099e-05,0.0665,5.159,0.082
3354,1.9799,4.6717,4.086e-05,0.0665,5.641,0.172
3355,2.3510,4.6717,4.074e-05,0.0665,5.799,0.086
3356,2.2036,4.6717,4.062e-05,0.0665,6.027,0.165
3357,2.1660,4.6717,4.050e-05,0.0665,5.154,0.083
3358,2.3420,4.6717,4.037e-05,0.0665,5.760,0.160
3359,2.1567,4.6717,4.025e-05,0.0665,5.186,0.084
3360,2.2090,4.6717,4.013e-05,0.0665,5.588,0.158
3361,2.0767,4.6717,4.001e-05,0.0665,5.943,0.083
3362,1.9394,4.6717,3.989e-05,0.0665,5.212,0.169
3363,2.3690,4.6717,3.976e-05,0.0665,5.674,0.087
3364,2.3034,4.6717,3.964e-05,0.0665,5.344,0.170
3365,2.2156,4.6717,3.952e-05,0.0665,5.390,0.091
3366,2.2390,4.6717,3.940e-05,0.0665,5.326,0.161
3367,2.2293,4.6717,3.928e-05,0.0665,5.586,0.093
3368,2.2182,4.6717,3.916e-05,0.0665,5.640,0.149
3369,2.0208,4.6717,3.904e-05,0.0665,5.139,0.092
3370,2.2118,4.6717,3.892e-05,0.0665,5.718,0.169
3371,2.2149,4.6717,3.880e-05,0.0665,5.423,0.078
3372,2.2350,4.6717,3.868e-05,0.0664,5.529,0.171
3373,2.2143,4.6717,3.856e-05,0.0664,5.295,0.081
3374,2.2205,4.6717,3.844e-05,0.0664,5.634,0.151
3375,2.1250,4.6717,3.832e-05,0.0664,5.732,0.089
3376,2.2416,4.6717,3.820e-05,0.0664,6.388,0.163
3377,2.4249,4.6717,3.808e-05,0.0664,5.781,0.086
3378,2.2798,4.6717,3.796e-05,0.0664,5.754,0.153
3379,2.1863,4.6717,3.784e-05,0.0664,5.610,0.088
3380,2.3138,4.6717,3.772e-05,0.0664,6.331,0.155
3381,2.2195,4.6717,3.761e-05,0.0664,5.918,0.089
3382,2.3081,4.6717,3.749e-05,0.0664,6.056,0.147
3383,2.2059,4.6717,3.737e-05,0.0664,5.241,0.084
3384,2.4718,4.6717,3.725e-05,0.0664,6.258,0.156
3385,2.4948,4.6717,3.713e-05,0.0664,5.392,0.086
3386,2.4584,4.6717,3.702e-05,0.0664,6.231,0.156
3387,2.4697,4.6717,3.690e-05,0.0664,6.255,0.084
3388,2.2219,4.6717,3.678e-05,0.0664,5.782,0.158
3389,2.4212,4.6717,3.666e-05,0.0664,5.574,0.093
3390,2.2450,4.6717,3.655e-05,0.0664,6.173,0.161
3391,2.2537,4.6717,3.643e-05,0.0664,5.681,0.087
3392,2.4369,4.6717,3.631e-05,0.0664,5.876,0.157
3393,2.2783,4.6717,3.620e-05,0.0664,5.261,0.084
3394,2.3818,4.6717,3.608e-05,0.0664,5.680,0.157
3395,2.0767,4.6717,3.597e-05,0.0664,5.294,0.085
3396,2.1115,4.6717,3.585e-05,0.0664,6.215,0.163
3397,2.3131,4.6717,3.573e-05,0.0664,5.650,0.083
3398,2.4318,4.6717,3.562e-05,0.0664,5.878,0.160
3399,2.2265,4.6717,3.550e-05,0.0664,5.194,0.085
3400,2.2731,4.7010,3.539e-05,0.0664,6.090,0.153
3401,2.3330,4.7010,3.527e-05,0.0664,5.395,2.733
3402,2.3001,4.7010,3.516e-05,0.0664,5.395,0.085
3403,2.1971,4.7010,3.504e-05,0.0664,5.784,0.089
3404,2.1336,4.7010,3.493e-05,0.0664,5.443,0.091
3405,2.4487,4.7010,3.481e-05,0.0664,5.494,0.082
3406,2.1320,4.7010,3.470e-05,0.0664,6.244,0.091
3407,2.2074,4.7010,3.459e-05,0.0664,5.708,0.091
3408,2.2170,4.7010,3.447e-05,0.0664,5.773,0.083
3409,2.3113,4.7010,3.436e-05,0.0664,5.962,0.140
3410,2.5284,4.7010,3.425e-05,0.0664,5.800,0.088
3411,2.3267,4.7010,3.413e-05,0.0664,6.117,0.155
3412,2.2814,4.7010,3.402e-05,0.0664,5.995,0.094
3413,2.2398,4.7010,3.391e-05,0.0664,5.464,0.163
3414,2.2363,4.7010,3.379e-05,0.0664,5.466,0.092
3415,2.4484,4.7010,3.368e-05,0.0664,6.038,0.155
3416,2.2535,4.7010,3.357e-05,0.0664,5.263,0.083
3417,2.4199,4.7010,3.346e-05,0.0664,5.970,0.164
